time,open,high,low,close,tick_volume
2022-01-06 02:00:00,1810.13,1810.16,1808.03,1809.16,4687
2022-01-06 03:00:00,1809.15,1809.29,1806.45,1806.88,3563
2022-01-06 04:00:00,1806.88,1806.98,1805.26,1805.3,2661
2022-01-06 05:00:00,1805.41,1807.46,1802.95,1802.95,4532
2022-01-06 06:00:00,1802.95,1803.76,1799.45,1802.04,4791
2022-01-06 07:00:00,1802.04,1803.61,1799.38,1800.89,6020
2022-01-06 08:00:00,1800.89,1801.97,1794.62,1795.35,10590
2022-01-06 09:00:00,1795.35,1796.34,1793.66,1794.79,7007
2022-01-06 10:00:00,1794.81,1807.06,1793.79,1801.17,7886
2022-01-06 11:00:00,1801.19,1801.62,1796.96,1797.37,5628
2022-01-06 12:00:00,1797.37,1800.39,1791.69,1791.7,8460
2022-01-06 13:00:00,1791.7,1793.14,1786.78,1788.34,16878
2022-01-06 14:00:00,1788.34,1795.46,1787.01,1791.72,16598
2022-01-06 15:00:00,1791.78,1795.29,1787.93,1790.57,18189
2022-01-06 16:00:00,1790.61,1792.87,1789.1,1789.18,9342
2022-01-06 17:00:00,1789.19,1793.42,1788.71,1791.0,6568
2022-01-06 18:00:00,1790.96,1791.37,1787.65,1787.68,5622
2022-01-06 19:00:00,1787.67,1789.46,1786.31,1787.88,4794
2022-01-06 20:00:00,1787.87,1789.55,1787.34,1788.05,4293
2022-01-06 21:00:00,1788.05,1790.88,1787.72,1790.74,1967
2022-01-06 23:00:00,1790.85,1791.56,1790.47,1791.34,1744
2022-01-07 00:00:00,1791.33,1792.53,1790.95,1791.92,2548
2022-01-07 01:00:00,1791.92,1792.2,1789.71,1790.61,5137
2022-01-07 02:00:00,1790.6,1791.87,1789.74,1791.54,3848
2022-01-07 03:00:00,1791.55,1793.19,1791.28,1792.72,2215
2022-01-07 04:00:00,1792.72,1792.88,1791.97,1792.55,1175
2022-01-07 05:00:00,1792.57,1792.79,1790.43,1790.63,2155
2022-01-07 06:00:00,1790.63,1791.06,1788.78,1789.91,3365
2022-01-07 07:00:00,1789.89,1791.96,1787.94,1789.77,3616
2022-01-07 08:00:00,1789.77,1790.55,1787.71,1790.48,5350
2022-01-07 09:00:00,1790.47,1793.8,1788.4,1793.03,4358
2022-01-07 10:00:00,1792.99,1793.9,1791.05,1791.27,3627
2022-01-07 11:00:00,1791.26,1793.65,1789.63,1793.24,3535
2022-01-07 12:00:00,1793.25,1793.48,1789.23,1789.32,4874
2022-01-07 13:00:00,1789.28,1796.07,1782.54,1789.14,21042
2022-01-07 14:00:00,1789.13,1794.6,1789.07,1790.96,17644
2022-01-07 15:00:00,1790.94,1793.51,1786.43,1789.2,13254
2022-01-07 16:00:00,1789.2,1794.65,1789.16,1793.93,11668
2022-01-07 17:00:00,1793.95,1796.62,1792.24,1795.84,6258
2022-01-07 18:00:00,1795.86,1798.58,1795.24,1796.32,6154
2022-01-07 19:00:00,1796.45,1797.7,1794.77,1796.66,4180
2022-01-07 20:00:00,1796.68,1797.46,1794.22,1795.88,3359
2022-01-07 21:00:00,1795.88,1796.53,1794.68,1796.5,1908
2022-01-09 23:00:00,1794.21,1796.1,1793.66,1795.08,2410
2022-01-10 00:00:00,1795.06,1795.09,1792.13,1794.28,2328
2022-01-10 01:00:00,1794.32,1796.68,1793.17,1794.9,4909
2022-01-10 02:00:00,1794.89,1796.16,1793.58,1794.32,4115
2022-01-10 03:00:00,1794.32,1794.32,1791.64,1792.07,3674
2022-01-10 04:00:00,1792.06,1793.23,1791.86,1792.37,1084
2022-01-10 05:00:00,1792.37,1794.14,1791.38,1792.99,2159
2022-01-10 06:00:00,1792.99,1793.65,1791.92,1793.09,2627
2022-01-10 07:00:00,1793.04,1795.6,1791.29,1793.6,5265
2022-01-10 08:00:00,1793.6,1796.4,1792.06,1796.31,6543
2022-01-10 09:00:00,1796.31,1797.94,1795.88,1796.7,5408
2022-01-10 10:00:00,1796.71,1800.61,1796.42,1799.6,5810
2022-01-10 11:00:00,1799.6,1802.27,1798.77,1800.52,5192
2022-01-10 12:00:00,1800.52,1801.33,1791.43,1791.79,8263
2022-01-10 13:00:00,1791.79,1797.13,1791.43,1792.88,13420
2022-01-10 14:00:00,1792.9,1796.24,1790.25,1794.09,13287
2022-01-10 15:00:00,1794.07,1795.83,1791.42,1793.34,14025
2022-01-10 16:00:00,1793.34,1795.95,1793.19,1793.84,7303
2022-01-10 17:00:00,1793.84,1800.02,1793.28,1799.34,6432
2022-01-10 18:00:00,1799.34,1801.34,1798.34,1800.17,6113
2022-01-10 19:00:00,1800.18,1801.56,1799.76,1800.83,3834
2022-01-10 20:00:00,1800.83,1801.43,1799.58,1800.98,3680
2022-01-10 21:00:00,1800.9,1801.83,1800.81,1801.51,1820
2022-01-10 23:00:00,1801.18,1802.88,1800.01,1801.14,1929
2022-01-11 00:00:00,1801.14,1804.58,1801.1,1802.7,2764
2022-01-11 01:00:00,1802.65,1805.92,1801.96,1804.83,5609
2022-01-11 02:00:00,1804.8,1806.31,1804.31,1805.15,3554
2022-01-11 03:00:00,1805.14,1807.76,1804.98,1805.92,3102
2022-01-11 04:00:00,1805.93,1806.69,1805.49,1806.66,1636
2022-01-11 05:00:00,1806.69,1808.6,1805.63,1808.38,3337
2022-01-11 06:00:00,1808.38,1809.75,1806.98,1808.19,5280
2022-01-11 07:00:00,1808.19,1809.68,1807.6,1809.16,4554
2022-01-11 08:00:00,1809.09,1810.06,1808.15,1808.8,6577
2022-01-11 09:00:00,1808.78,1810.2,1806.01,1806.81,5653
2022-01-11 10:00:00,1806.84,1807.61,1804.73,1806.02,4741
2022-01-11 11:00:00,1806.02,1807.52,1804.36,1806.41,3706
2022-01-11 12:00:00,1806.41,1808.09,1805.06,1807.4,4909
2022-01-11 13:00:00,1807.41,1808.98,1804.52,1805.48,9016
2022-01-11 14:00:00,1805.48,1807.22,1801.67,1805.87,12873
2022-01-11 15:00:00,1805.85,1812.1,1805.32,1811.59,12208
2022-01-11 16:00:00,1811.6,1816.72,1809.96,1815.2,12655
2022-01-11 17:00:00,1815.2,1817.81,1813.92,1817.44,6800
2022-01-11 18:00:00,1817.44,1820.04,1817.18,1819.93,6262
2022-01-11 19:00:00,1819.93,1821.12,1818.92,1820.81,3751
2022-01-11 20:00:00,1820.81,1823.22,1820.28,1822.92,3815
2022-01-11 21:00:00,1822.98,1823.0,1821.2,1821.44,1275
2022-01-11 23:00:00,1820.91,1821.64,1819.91,1820.64,2718
2022-01-12 00:00:00,1820.61,1822.48,1820.22,1820.76,2749
2022-01-12 01:00:00,1820.7,1822.05,1818.35,1819.0,5997
2022-01-12 02:00:00,1819.0,1820.33,1818.83,1819.36,3078
2022-01-12 03:00:00,1819.34,1819.75,1818.0,1818.03,2302
2022-01-12 04:00:00,1818.04,1819.36,1817.7,1818.11,2282
2022-01-12 05:00:00,1818.1,1821.44,1817.99,1820.41,2820
2022-01-12 06:00:00,1820.4,1821.34,1819.7,1820.05,2721
2022-01-12 07:00:00,1820.05,1820.38,1815.79,1817.18,4829
2022-01-12 08:00:00,1817.18,1818.16,1814.62,1816.74,6224
2022-01-12 09:00:00,1816.81,1817.04,1814.89,1816.23,4533
2022-01-12 10:00:00,1816.22,1818.11,1815.98,1817.35,3981
2022-01-12 11:00:00,1817.34,1818.43,1816.2,1817.14,3444
2022-01-12 12:00:00,1817.14,1819.32,1816.25,1819.29,4637
2022-01-12 13:00:00,1819.27,1825.36,1817.3,1821.17,18871
2022-01-12 14:00:00,1821.17,1824.37,1818.79,1821.82,14698
2022-01-12 15:00:00,1821.81,1824.66,1820.88,1823.76,11553
2022-01-12 16:00:00,1823.76,1824.77,1820.05,1824.72,7797
2022-01-12 17:00:00,1824.71,1826.92,1823.82,1826.05,4836
2022-01-12 18:00:00,1826.03,1827.81,1825.55,1825.97,4397
2022-01-12 19:00:00,1825.98,1827.95,1825.76,1827.89,3077
2022-01-12 20:00:00,1827.88,1827.98,1825.85,1827.3,3723
2022-01-12 21:00:00,1827.3,1827.41,1825.49,1826.02,2124
2022-01-12 23:00:00,1825.72,1826.15,1824.78,1825.19,1964
2022-01-13 00:00:00,1825.19,1825.84,1824.11,1824.27,3066
2022-01-13 01:00:00,1824.27,1826.53,1824.04,1825.33,4713
2022-01-13 02:00:00,1825.33,1825.55,1823.99,1824.25,3035
2022-01-13 03:00:00,1824.28,1825.38,1824.24,1825.1,2794
2022-01-13 04:00:00,1825.07,1826.46,1825.01,1825.95,1564
2022-01-13 05:00:00,1825.95,1828.08,1825.61,1825.84,2965
2022-01-13 06:00:00,1825.86,1826.82,1824.22,1825.12,3469
2022-01-13 07:00:00,1825.12,1827.07,1823.38,1826.56,4719
2022-01-13 08:00:00,1826.58,1827.5,1820.57,1821.03,8219
2022-01-13 09:00:00,1821.02,1822.77,1818.95,1822.69,5846
2022-01-13 10:00:00,1822.7,1823.95,1821.77,1822.55,3393
2022-01-13 11:00:00,1822.55,1824.07,1821.9,1823.56,2939
2022-01-13 12:00:00,1823.56,1825.89,1823.09,1824.2,5013
2022-01-13 13:00:00,1824.21,1825.37,1819.11,1821.86,13317
2022-01-13 14:00:00,1821.86,1823.71,1817.91,1818.54,13054
2022-01-13 15:00:00,1818.56,1820.58,1814.21,1814.57,16444
2022-01-13 16:00:00,1814.58,1819.15,1812.25,1819.03,9963
2022-01-13 17:00:00,1819.03,1821.37,1818.18,1820.51,6642
2022-01-13 18:00:00,1820.5,1821.9,1819.43,1820.36,5425
2022-01-13 19:00:00,1820.36,1821.68,1820.12,1820.96,2214
2022-01-13 20:00:00,1820.97,1822.29,1820.67,1821.8,2623
2022-01-13 21:00:00,1821.84,1822.82,1821.48,1822.53,1407
2022-01-13 23:00:00,1822.26,1822.26,1820.75,1820.75,1721
2022-01-14 00:00:00,1820.75,1821.87,1819.51,1820.78,4306
2022-01-14 01:00:00,1820.78,1824.52,1820.28,1822.34,5718
2022-01-14 02:00:00,1822.35,1825.47,1822.28,1825.12,5677
2022-01-14 03:00:00,1825.17,1827.19,1824.81,1826.0,3134
2022-01-14 04:00:00,1826.0,1827.13,1825.46,1825.96,2285
2022-01-14 05:00:00,1825.96,1828.02,1825.82,1827.68,3036
2022-01-14 06:00:00,1827.67,1827.78,1826.46,1826.81,3816
2022-01-14 07:00:00,1826.8,1828.02,1825.77,1826.67,4854
2022-01-14 08:00:00,1826.71,1829.07,1824.25,1824.28,6735
2022-01-14 09:00:00,1824.28,1824.52,1821.56,1823.49,5372
2022-01-14 10:00:00,1823.49,1824.24,1821.89,1823.55,4176
2022-01-14 11:00:00,1823.57,1823.69,1819.86,1822.41,4311
2022-01-14 12:00:00,1822.39,1823.83,1819.47,1820.87,6574
2022-01-14 13:00:00,1820.84,1827.68,1819.91,1825.38,15890
2022-01-14 14:00:00,1825.36,1826.66,1819.13,1824.72,15649
2022-01-14 15:00:00,1824.71,1825.88,1820.74,1821.04,12238
2022-01-14 16:00:00,1821.04,1821.83,1817.69,1818.53,11645
2022-01-14 17:00:00,1818.54,1819.23,1815.13,1815.82,7593
2022-01-14 18:00:00,1815.82,1817.5,1814.6,1817.06,5066
2022-01-14 19:00:00,1817.09,1818.89,1816.35,1818.18,3971
2022-01-14 20:00:00,1818.2,1818.83,1816.34,1816.34,3613
2022-01-14 21:00:00,1816.32,1817.76,1816.3,1817.22,1784
2022-01-16 23:00:00,1817.7,1818.29,1815.85,1816.3,2425
2022-01-17 00:00:00,1816.32,1816.62,1814.58,1815.5,2562
2022-01-17 01:00:00,1815.5,1816.47,1813.05,1816.02,6061
2022-01-17 02:00:00,1816.04,1818.41,1815.89,1818.15,3067
2022-01-17 03:00:00,1818.16,1819.42,1817.84,1818.81,2244
2022-01-17 04:00:00,1818.8,1820.19,1818.79,1819.32,1769
2022-01-17 05:00:00,1819.33,1820.47,1818.18,1819.46,2739
2022-01-17 06:00:00,1819.46,1820.36,1818.66,1819.48,2471
2022-01-17 07:00:00,1819.47,1822.23,1818.84,1821.9,3689
2022-01-17 08:00:00,1821.9,1823.12,1820.98,1822.34,2978
2022-01-17 09:00:00,1822.35,1822.79,1820.52,1821.48,2793
2022-01-17 10:00:00,1821.48,1821.89,1819.71,1820.77,2319
2022-01-17 11:00:00,1820.78,1821.77,1819.88,1821.24,2854
2022-01-17 12:00:00,1821.24,1821.26,1819.28,1819.74,3943
2022-01-17 13:00:00,1819.74,1821.25,1819.15,1820.97,6046
2022-01-17 14:00:00,1820.95,1821.47,1819.58,1820.06,4639
2022-01-17 15:00:00,1820.04,1820.1,1817.59,1818.77,5544
2022-01-17 16:00:00,1818.77,1819.33,1818.36,1819.25,2730
2022-01-17 17:00:00,1819.41,1819.93,1818.92,1819.25,1462
2022-01-17 18:00:00,1819.25,1819.55,1818.19,1818.19,554
2022-01-17 19:00:00,1818.19,1818.79,1818.11,1818.74,171
2022-01-17 23:00:00,1818.72,1819.27,1818.31,1818.99,1240
2022-01-18 00:00:00,1818.99,1820.24,1818.54,1820.16,2629
2022-01-18 01:00:00,1820.14,1822.31,1819.1,1822.02,5062
2022-01-18 02:00:00,1822.01,1822.23,1821.03,1821.73,3858
2022-01-18 03:00:00,1821.75,1822.7,1815.21,1816.25,7190
2022-01-18 04:00:00,1816.26,1817.91,1815.79,1817.9,3933
2022-01-18 05:00:00,1817.9,1818.19,1815.54,1816.1,5125
2022-01-18 06:00:00,1816.08,1817.83,1815.23,1817.53,5582
2022-01-18 07:00:00,1817.48,1817.9,1813.05,1816.15,9415
2022-01-18 08:00:00,1816.15,1817.13,1811.99,1812.01,10698
2022-01-18 09:00:00,1811.99,1813.35,1809.08,1810.38,7223
2022-01-18 10:00:00,1810.36,1811.27,1809.21,1810.02,4538
2022-01-18 11:00:00,1810.0,1814.25,1809.7,1813.03,4778
2022-01-18 12:00:00,1813.06,1816.15,1812.58,1814.95,6000
2022-01-18 13:00:00,1814.98,1819.78,1805.68,1819.58,18783
2022-01-18 14:00:00,1819.58,1819.91,1811.86,1818.16,19299
2022-01-18 15:00:00,1818.15,1820.05,1813.45,1819.81,14523
2022-01-18 16:00:00,1819.81,1820.02,1810.58,1814.91,10971
2022-01-18 17:00:00,1814.98,1815.24,1810.88,1812.03,7466
2022-01-18 18:00:00,1812.05,1813.74,1810.53,1813.43,5987
2022-01-18 19:00:00,1813.43,1815.83,1813.41,1813.97,4409
2022-01-18 20:00:00,1813.91,1815.24,1813.17,1813.7,4928
2022-01-18 21:00:00,1813.7,1814.61,1813.02,1813.69,2521
2022-01-18 23:00:00,1813.1,1815.04,1813.01,1814.21,2593
2022-01-19 00:00:00,1814.26,1814.41,1812.65,1813.33,3216
2022-01-19 01:00:00,1813.35,1814.18,1812.19,1812.23,6292
2022-01-19 02:00:00,1812.22,1813.42,1811.04,1811.64,5396
2022-01-19 03:00:00,1811.62,1811.88,1810.2,1811.67,3710
2022-01-19 04:00:00,1811.67,1812.4,1811.03,1811.71,2014
2022-01-19 05:00:00,1811.69,1814.15,1811.44,1813.37,4094
2022-01-19 06:00:00,1813.36,1814.7,1812.78,1814.27,5627
2022-01-19 07:00:00,1814.27,1815.17,1811.23,1811.42,7570
2022-01-19 08:00:00,1811.42,1816.03,1811.26,1814.62,8828
2022-01-19 09:00:00,1814.61,1817.2,1814.31,1816.86,5651
2022-01-19 10:00:00,1816.86,1819.29,1816.15,1818.64,4798
2022-01-19 11:00:00,1818.71,1819.85,1817.17,1817.26,4940
2022-01-19 12:00:00,1817.26,1818.99,1816.61,1817.73,5561
2022-01-19 13:00:00,1817.75,1825.47,1817.71,1823.92,15630
2022-01-19 14:00:00,1823.95,1828.36,1822.42,1827.11,14928
2022-01-19 15:00:00,1827.09,1838.64,1826.21,1838.18,17113
2022-01-19 16:00:00,1838.19,1841.2,1837.08,1840.12,12674
2022-01-19 17:00:00,1840.12,1842.61,1839.12,1840.31,7748
2022-01-19 18:00:00,1840.25,1842.78,1839.56,1841.81,7707
2022-01-19 19:00:00,1841.81,1843.24,1840.89,1842.69,4990
2022-01-19 20:00:00,1842.7,1843.34,1841.49,1842.47,5409
2022-01-19 21:00:00,1842.47,1842.55,1840.02,1840.33,3376
2022-01-19 23:00:00,1839.87,1840.32,1838.24,1838.49,3295
2022-01-20 00:00:00,1838.51,1841.34,1837.94,1841.13,3852
2022-01-20 01:00:00,1841.13,1844.04,1839.79,1841.28,10028
2022-01-20 02:00:00,1841.27,1842.63,1839.17,1839.92,6861
2022-01-20 03:00:00,1839.93,1841.52,1839.42,1839.6,3724
2022-01-20 04:00:00,1839.57,1840.31,1838.65,1839.77,2329
2022-01-20 05:00:00,1839.76,1840.08,1838.4,1839.23,4206
2022-01-20 06:00:00,1839.22,1840.61,1838.59,1840.34,5416
2022-01-20 07:00:00,1840.3,1841.11,1838.45,1839.01,6669
2022-01-20 08:00:00,1839.03,1842.04,1838.38,1839.9,6883
2022-01-20 09:00:00,1839.9,1841.21,1836.97,1838.45,7082
2022-01-20 10:00:00,1838.45,1839.53,1836.66,1837.09,4394
2022-01-20 11:00:00,1837.08,1839.52,1836.64,1839.4,3978
2022-01-20 12:00:00,1839.4,1840.5,1835.85,1840.38,6566
2022-01-20 13:00:00,1840.38,1846.84,1838.98,1846.34,13501
2022-01-20 14:00:00,1846.34,1847.0,1841.9,1846.15,16802
2022-01-20 15:00:00,1846.11,1847.84,1843.66,1846.77,13907
2022-01-20 16:00:00,1846.76,1846.78,1838.49,1841.73,11362
2022-01-20 17:00:00,1841.73,1843.66,1841.7,1842.28,5365
2022-01-20 18:00:00,1842.28,1842.48,1840.3,1841.46,6178
2022-01-20 19:00:00,1841.47,1841.62,1839.42,1840.03,4969
2022-01-20 20:00:00,1840.0,1840.44,1837.27,1838.01,5536
2022-01-20 21:00:00,1838.01,1839.6,1837.95,1839.41,3987
2022-01-20 23:00:00,1839.55,1839.78,1837.88,1838.85,4201
2022-01-21 00:00:00,1838.86,1839.28,1837.61,1838.54,5323
2022-01-21 01:00:00,1838.59,1838.96,1836.26,1838.34,9221
2022-01-21 02:00:00,1838.34,1841.52,1837.7,1841.06,6591
2022-01-21 03:00:00,1841.06,1841.97,1840.64,1840.76,3580
2022-01-21 04:00:00,1840.74,1841.85,1840.36,1841.37,2844
2022-01-21 05:00:00,1841.37,1842.03,1839.88,1841.31,3785
2022-01-21 06:00:00,1841.31,1841.32,1839.69,1840.36,4814
2022-01-21 07:00:00,1840.35,1842.7,1836.65,1837.95,6631
2022-01-21 08:00:00,1837.97,1838.97,1828.4,1831.57,10533
2022-01-21 09:00:00,1831.57,1834.28,1830.39,1834.01,6995
2022-01-21 10:00:00,1834.01,1835.66,1833.44,1833.89,4440
2022-01-21 11:00:00,1833.89,1834.7,1831.89,1831.89,4569
2022-01-21 12:00:00,1831.89,1836.41,1831.03,1835.12,7248
2022-01-21 13:00:00,1835.12,1841.92,1834.28,1841.3,13284
2022-01-21 14:00:00,1841.29,1843.13,1839.88,1840.68,16202
2022-01-21 15:00:00,1840.69,1840.73,1831.82,1834.48,17721
2022-01-21 16:00:00,1834.5,1835.07,1831.26,1834.92,11262
2022-01-21 17:00:00,1834.92,1835.05,1831.1,1832.72,6530
2022-01-21 18:00:00,1832.73,1832.74,1830.1,1832.1,5078
2022-01-21 19:00:00,1832.09,1832.5,1830.58,1831.53,4205
2022-01-21 20:00:00,1831.5,1831.93,1828.46,1831.83,6589
2022-01-21 21:00:00,1831.85,1834.86,1830.67,1834.25,1458
2022-01-23 23:00:00,1833.89,1837.0,1831.53,1834.67,3656
2022-01-24 00:00:00,1834.69,1834.86,1833.04,1833.14,3166
2022-01-24 01:00:00,1833.15,1836.32,1832.46,1836.11,6421
2022-01-24 02:00:00,1836.09,1837.36,1835.27,1836.57,3456
2022-01-24 03:00:00,1836.54,1837.36,1835.52,1836.48,2486
2022-01-24 04:00:00,1836.48,1837.91,1836.22,1837.83,801
2022-01-24 05:00:00,1837.83,1839.56,1836.73,1838.74,3057
2022-01-24 06:00:00,1838.76,1839.24,1836.69,1837.52,4616
2022-01-24 07:00:00,1837.5,1839.43,1836.37,1837.92,4630
2022-01-24 08:00:00,1837.87,1841.66,1837.62,1840.41,7471
2022-01-24 09:00:00,1840.41,1844.25,1840.41,1841.1,6455
2022-01-24 10:00:00,1841.13,1842.1,1837.46,1839.84,7134
2022-01-24 11:00:00,1839.91,1840.34,1837.11,1838.12,6175
2022-01-24 12:00:00,1838.13,1840.84,1836.36,1838.47,7084
2022-01-24 13:00:00,1838.47,1842.96,1834.53,1835.29,13451
2022-01-24 14:00:00,1835.35,1841.1,1832.59,1834.09,18491
2022-01-24 15:00:00,1834.06,1835.93,1829.61,1834.43,17721
2022-01-24 16:00:00,1834.44,1835.32,1832.49,1834.91,10630
2022-01-24 17:00:00,1834.91,1838.56,1833.39,1838.44,10379
2022-01-24 18:00:00,1838.43,1843.0,1837.67,1841.04,11151
2022-01-24 19:00:00,1841.04,1842.51,1838.45,1838.68,8547
2022-01-24 20:00:00,1838.68,1842.3,1837.64,1841.47,10093
2022-01-24 21:00:00,1841.46,1844.04,1841.25,1842.93,2933
2022-01-24 23:00:00,1842.9,1843.56,1842.0,1843.56,1637
2022-01-25 00:00:00,1843.56,1843.56,1841.99,1842.14,3814
2022-01-25 01:00:00,1842.14,1843.07,1839.96,1840.08,6495
2022-01-25 02:00:00,1840.05,1841.14,1839.35,1840.17,4545
2022-01-25 03:00:00,1840.17,1842.19,1840.03,1842.14,2685
2022-01-25 04:00:00,1842.14,1842.98,1841.61,1841.94,2488
2022-01-25 05:00:00,1842.03,1842.91,1841.14,1841.59,2722
2022-01-25 06:00:00,1841.59,1842.64,1840.62,1841.35,3578
2022-01-25 07:00:00,1841.34,1843.27,1840.29,1840.72,5256
2022-01-25 08:00:00,1840.72,1843.1,1838.65,1838.68,7668
2022-01-25 09:00:00,1838.68,1839.25,1836.88,1838.01,5947
2022-01-25 10:00:00,1838.01,1838.91,1834.85,1837.7,5055
2022-01-25 11:00:00,1837.69,1839.54,1836.96,1837.56,5302
2022-01-25 12:00:00,1837.59,1840.35,1837.48,1839.82,4878
2022-01-25 13:00:00,1839.82,1843.04,1838.0,1842.61,11825
2022-01-25 14:00:00,1842.61,1852.74,1839.26,1850.27,16136
2022-01-25 15:00:00,1850.27,1851.27,1840.94,1846.86,17524
2022-01-25 16:00:00,1846.86,1849.64,1845.02,1849.34,10226
2022-01-25 17:00:00,1849.33,1850.36,1847.52,1849.73,8341
2022-01-25 18:00:00,1849.75,1852.58,1849.73,1852.14,8616
2022-01-25 19:00:00,1852.06,1853.79,1851.41,1851.7,4792
2022-01-25 20:00:00,1851.7,1851.88,1846.94,1847.38,4954
2022-01-25 21:00:00,1847.43,1848.08,1846.92,1847.9,2244
2022-01-25 23:00:00,1847.74,1849.97,1847.36,1849.44,2277
2022-01-26 00:00:00,1849.41,1849.48,1848.28,1848.39,2037
2022-01-26 01:00:00,1848.42,1848.59,1846.49,1847.87,4685
2022-01-26 02:00:00,1847.87,1848.87,1847.22,1847.56,3092
2022-01-26 03:00:00,1847.57,1848.11,1846.56,1846.96,2012
2022-01-26 04:00:00,1846.96,1847.6,1846.59,1847.39,1286
2022-01-26 05:00:00,1847.39,1848.18,1846.54,1847.54,3034
2022-01-26 06:00:00,1847.55,1848.63,1846.19,1846.47,3368
2022-01-26 07:00:00,1846.47,1847.14,1843.71,1843.88,3753
2022-01-26 08:00:00,1843.89,1846.18,1843.81,1845.47,5703
2022-01-26 09:00:00,1845.43,1847.71,1844.4,1846.84,4374
2022-01-26 10:00:00,1846.83,1847.56,1845.08,1846.83,4474
2022-01-26 11:00:00,1846.78,1847.29,1842.8,1843.05,3690
2022-01-26 12:00:00,1843.09,1847.16,1842.59,1846.72,4451
2022-01-26 13:00:00,1846.75,1848.04,1842.95,1844.03,10859
2022-01-26 14:00:00,1844.03,1844.15,1831.18,1836.04,15356
2022-01-26 15:00:00,1836.05,1838.52,1832.11,1834.05,12398
2022-01-26 16:00:00,1834.13,1834.41,1831.45,1831.76,6559
2022-01-26 17:00:00,1831.76,1832.72,1828.87,1830.2,6098
2022-01-26 18:00:00,1830.16,1831.75,1829.07,1829.08,5834
2022-01-26 19:00:00,1829.04,1833.27,1815.53,1819.43,25229
2022-01-26 20:00:00,1819.41,1820.55,1814.85,1817.67,17856
2022-01-26 21:00:00,1817.67,1819.45,1816.35,1819.41,4052
2022-01-26 23:00:00,1819.64,1822.02,1819.09,1821.85,2563
2022-01-27 00:00:00,1821.86,1821.88,1818.25,1820.68,4000
2022-01-27 01:00:00,1820.68,1820.95,1815.13,1815.57,8240
2022-01-27 02:00:00,1815.56,1817.94,1812.98,1816.39,6819
2022-01-27 03:00:00,1816.4,1817.18,1814.61,1815.92,4984
2022-01-27 04:00:00,1815.9,1816.47,1814.64,1815.73,2835
2022-01-27 05:00:00,1815.72,1816.37,1812.15,1812.63,5034
2022-01-27 06:00:00,1812.61,1813.41,1809.9,1810.65,6458
2022-01-27 07:00:00,1810.65,1815.93,1810.33,1810.83,7534
2022-01-27 08:00:00,1810.8,1814.73,1809.48,1814.34,9565
2022-01-27 09:00:00,1814.34,1816.59,1813.42,1815.97,6539
2022-01-27 10:00:00,1815.96,1816.79,1811.35,1811.58,5912
2022-01-27 11:00:00,1811.59,1811.72,1807.49,1811.31,7428
2022-01-27 12:00:00,1811.32,1813.67,1806.43,1807.08,8275
2022-01-27 13:00:00,1807.08,1809.44,1797.86,1799.84,17408
2022-01-27 14:00:00,1799.83,1810.45,1797.4,1805.5,18789
2022-01-27 15:00:00,1805.5,1807.51,1795.62,1796.38,15321
2022-01-27 16:00:00,1796.38,1798.36,1791.81,1793.22,10971
2022-01-27 17:00:00,1793.19,1795.61,1791.76,1792.4,7936
2022-01-27 18:00:00,1792.39,1795.64,1791.73,1794.24,8727
2022-01-27 19:00:00,1794.26,1796.16,1792.83,1792.87,5206
2022-01-27 20:00:00,1792.87,1795.7,1792.14,1794.92,6109
2022-01-27 21:00:00,1794.92,1797.3,1794.81,1797.09,2488
2022-01-27 23:00:00,1796.56,1798.18,1796.47,1797.18,3169
2022-01-28 00:00:00,1797.18,1797.27,1794.96,1797.13,3536
2022-01-28 01:00:00,1797.13,1799.22,1796.18,1798.55,6948
2022-01-28 02:00:00,1798.56,1798.74,1797.43,1798.56,2731
2022-01-28 03:00:00,1798.56,1799.32,1798.36,1799.03,2433
2022-01-28 04:00:00,1799.03,1799.27,1797.7,1798.54,2458
2022-01-28 05:00:00,1798.52,1798.72,1796.99,1797.44,4565
2022-01-28 06:00:00,1797.44,1798.59,1796.74,1797.19,4689
2022-01-28 07:00:00,1797.15,1797.71,1795.64,1795.91,5140
2022-01-28 08:00:00,1795.91,1795.91,1791.81,1792.24,8034
2022-01-28 09:00:00,1792.24,1792.87,1789.81,1791.32,6140
2022-01-28 10:00:00,1791.32,1791.62,1786.41,1787.06,5906
2022-01-28 11:00:00,1787.05,1787.51,1780.21,1785.52,7479
2022-01-28 12:00:00,1785.52,1790.5,1784.59,1785.81,7718
2022-01-28 13:00:00,1785.93,1792.55,1784.35,1786.28,18406
2022-01-28 14:00:00,1786.33,1789.51,1780.58,1786.41,17911
2022-01-28 15:00:00,1786.41,1792.91,1781.82,1782.72,16910
2022-01-28 16:00:00,1782.72,1786.37,1782.08,1785.12,11696
2022-01-28 17:00:00,1785.15,1785.73,1781.82,1783.97,7020
2022-01-28 18:00:00,1783.97,1788.25,1783.96,1786.61,6398
2022-01-28 19:00:00,1786.61,1787.08,1784.26,1786.92,5014
2022-01-28 20:00:00,1786.92,1789.44,1786.7,1788.71,4884
2022-01-28 21:00:00,1788.73,1791.94,1788.46,1791.53,1781
2022-01-30 23:00:00,1790.97,1791.47,1788.29,1789.41,3190
2022-01-31 00:00:00,1789.42,1789.85,1787.12,1787.13,2956
